Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,4,16295384,52264139,16295384
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,5,19116296,67073468,19116296
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,6,22741896,71458177,22741896
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,7,19772995,73257057,19772995
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,8,24235329,89981593,24235329
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,9,22443916,80308627,22443916
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,10,28380288,97605502,28380288
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,11,22678363,78458086,22678363
Nicaragua,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,12,22476835,77735739,22476835
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,1,51579302,103716263,51579302
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,2,41798471,77984997,41798471
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,3,54051240,97311391,54051240
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,4,49270768,89555692,49270768
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,5,55743010,103348926,55743010
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,6,68464012,150784829,68464012
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,7,63503941,141300152,63503941
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,8,61674432,135725525,61674432
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,9,61547574,148557054,61547574
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,10,62484843,143843192,62484843
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,11,53686358,118334778,53686358
Pakistan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,12,48937421,101544620,48937421
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,1,40600666,154950885,40600666
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,2,36818573,133774453,36818573
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,3,43642845,162236205,43642845
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,4,33329423,118404774,33329423
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,5,28092769,106309546,28092769
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,6,37310801,141580362,37310801
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,7,38197017,143205802,38197017
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,8,39191122,157793681,39191122
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,9,41828467,151218339,41828467
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,10,37845717,147951763,37845717
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,11,33764282,127442172,33764282
Sri Lanka,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,12,39900621,137556819,39900621
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,1,15846633,63680981,15846633
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,2,14225199,59366205,14225199
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,3,16159207,56009094,16159207
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,4,17243319,60363810,17243319
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,5,15077654,50779742,15077654
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,6,15098465,55562243,15098465
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,7,16750978,73267688,16750978
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,8,16091843,69043376,16091843
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,9,15760643,66135684,15760643
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,10,17539615,75864380,17539615
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,11,11648513,48461100,11648513
Turkey,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,12,11255525,47535167,11255525
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,1,76803428,270046440,76803428
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,2,68236841,228124987,68236841
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,3,69344637,230147991,69344637
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,4,73339317,254905727,73339317
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,5,70952935,238385276,70952935
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,6,93261299,319749971,93261299
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,7,85296283,306458775,85296283
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,8,98578293,339750352,98578293
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,9,97422325,321686442,97422325
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,10,84250206,290650395,84250206
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,11,71083989,237270249,71083989
Vietnam,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2006,12,58798096,184877572,58798096
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,81752575,166809357,81752575
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,84497421,176317678,84497421
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,95769598,194571153,95769598
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,78667465,158639493,78667465
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,82775157,162562237,82775157
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,89438060,195136234,89438060
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,100189346,229547554,100189346
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,111601051,237022962,111601051
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,116222053,248362463,116222053
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,107664183,221907014,107664183
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,90672417,189802931,90672417
Bangladesh,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,85580456,191054817,85580456
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,59828088,131955368,59828088
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,47220702,123382242,47220702
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,46952768,126892926,46952768
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,42248328,111771421,42248328
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,37389177,98006491,37389177
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,55658692,139151287,55658692
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,62230225,156410344,62230225
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,76218370,175040506,76218370
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,90493949,189976399,90493949
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,61436276,157903041,61436276
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,59962130,140729835,59962130
Cambodia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,70353975,161619533,70353975
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,357287376,1035279713,357287376
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,461116407,1271288915,461116407
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,338844465,956914766,338844465
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,392123603,1025918886,392123603
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,496465928,1205686953,496465928
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,723555408,1907775802,723555408
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,644340021,1677196215,644340021
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,658737434,1626735170,658737434
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,582039339,1499603823,582039339
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,475616875,1261323258,475616875
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,417020194,873237612,417020194
China,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,336283933,801907748,336283933
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,16117122,38541455,16117122
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,12984346,32061837,12984346
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,11992792,29773182,11992792
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,12635754,30136062,12635754
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,8773182,26167778,8773182
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,11006446,31848155,11006446
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,12335456,34051950,12335456
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,15331297,42821151,15331297
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,22723476,52634024,22723476
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,14564515,47396875,14564515
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,13656517,39297032,13656517
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,12566990,39556769,12566990
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,60496132,113647011,60496132
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,71664620,133095683,71664620
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,79912547,151909347,79912547
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,67430299,125051799,67430299
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,76738160,131347931,76738160
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,86026205,162581544,86026205
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,72723167,138154630,72723167
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,63391448,134543453,63391448
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,73264446,139136338,73264446
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,63967895,115430220,63967895
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,78609950,146031959,78609950
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,71744052,128257739,71744052
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,80749151,173569399,80749151
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,102384452,224681364,102384452
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,108660602,242293814,108660602
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,88198119,191771910,88198119
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,121889501,238947136,121889501
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,121481829,253896940,121481829
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,99587003,204708475,99587003
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,101587447,222730455,101587447
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,103501290,210604639,103501290
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,101943248,205428732,101943248
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,113070577,237232830,113070577
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,103756276,216443961,103756276
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,54185594,204224221,54185594
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,73979946,276445398,73979946
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,84989298,307103358,84989298
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,67716181,265915697,67716181
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,67536176,242525806,67536176
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,65342561,241335711,65342561
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,62116352,242631658,62116352
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,66462824,257393256,66462824
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,58805752,233239192,58805752
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,67051310,252353190,67051310
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,65608271,234183771,65608271
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,56403659,218823654,56403659
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,63206237,209930311,63206237
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,69342743,236557249,69342743
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,80132715,256311333,80132715
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,64375350,204911683,64375350
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,58820397,191335394,58820397
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,61754720,231398233,61754720
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,66346847,264429369,66346847
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,76128568,286656712,76128568
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,78454876,283850075,78454876
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,74067127,261334928,74067127
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,72478309,248477363,72478309
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,58343522,200225950,58343522
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,26630646,104077064,26630646
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,15877353,69351276,15877353
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,27366983,101630037,27366983
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,19434163,67666408,19434163
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,16595587,64175553,16595587
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,6,17752115,79382097,17752115
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,7,18785513,95338229,18785513
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,8,26147053,108274634,26147053
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,9,27987381,120858787,27987381
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,10,24009954,104081478,24009954
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,11,19034449,82140925,19034449
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,12,21311286,85549307,21311286
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,1,130396206,449067060,130396206
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,2,143192027,479515758,143192027
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,3,150328643,507704901,150328643
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,4,149656085,510980544,149656085
Mexico,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2005,5,144649050,529606557,144649050
